"State","County","Veteran_Population","Total_Expenditure","Compensation_Pensions","Construction","Edu_Voc_Rehab_Emp","Loan_Guaranty","General_Operating_Expenses","Insurance_Indemnities","Medical_Care","Unique_Patients"
"LOUISIANA","LIVINGSTON","7937.93","22529","12094.7","0","629.06","0","0","224.68","9580.55","1531.39"
"LOUISIANA","MADISON","691.01","3238.02","1730.08","0","58.38","0","0","27.38","1422.18","281.07"
"LOUISIANA","MOREHOUSE","2211.62","8226.39","4867.98","0","208.19","0","0","59.21","3091","711.18"
"LOUISIANA","NATCHITOCHES","2820.16","16458.29","8049.21","0","456.62","0","0","164.2","7788.26","926.23"
"LOUISIANA","ORLEANS","11629.73","123747.47","38521.26","5493.16","4217.74","0","19271.02","1543.06","54701.23","5449.38"
"LOUISIANA","OUACHITA","10278.24","47169","27232.37","0","1335.6","0","0","720.2","17880.83","3517.89"
"LOUISIANA","PLAQUEMINES","1125.34","4515.77","2325.52","0","325.06","0","0","72.88","1792.3","224.06"
"LOUISIANA","POINTE COUPEE","1693.71","4709.51","2470.61","0","90.35","0","0","23.39","2125.15","352.09"
"LOUISIANA","RAPIDES","11240","87301.82","35157.73","0.83","1183.61","0","1881.08","692.06","48386.52","5664.43"
"LOUISIANA","RED RIVER","590.25","2510.35","1401.2","0","29.03","0","0","31.66","1048.46","157.04"
"LOUISIANA","RICHLAND","1234.96","5822.54","3106.12","0","19.91","0","0","186.95","2509.56","449.11"
"LOUISIANA","SABINE","2149.81","10600.85","6212.34","0","104.12","0","0","91.42","4192.97","654.17"
"LOUISIANA","ST. BERNARD","1391.17","5701.75","3050.64","0","139.03","0","0","56.13","2455.95","307.08"
"LOUISIANA","ST. CHARLES","3885.96","10396.91","5091.04","0","264.28","0","0","151.36","4890.22","549.14"
"LOUISIANA","ST. HELENA","823.18","3572.57","2222.17","0","69.7","0","0","22.07","1258.64","165.04"
"LOUISIANA","ST. JAMES","1279.69","5215.96","2331.76","0","94.08","0","0","22.02","2768.1","315.08"
"LOUISIANA","ST. JOHN THE BAPTIST","3669.7","16657.09","6989.49","0","415.48","0","0","60.39","9191.72","860.22"
"LOUISIANA","ST. LANDRY","5614.46","24004.37","13796.77","0","508.2","0","0","140.6","9558.8","1911.48"
"LOUISIANA","ST. MARTIN","3189.83","9294.59","5618.95","0","296.31","0","0","95.73","3283.61","854.22"
"LOUISIANA","ST. MARY","3199.95","7953.53","4610.34","0","179.55","0","0","143.76","3019.88","934.24"
"LOUISIANA","ST. TAMMANY","23941.9","59364.67","32400.4","0","1729.19","0","0","1418.95","23816.14","3512.89"
"LOUISIANA","TANGIPAHOA","8759.57","28456.77","13077.12","0","765.51","0","0","374.85","14239.3","2011.51"
"LOUISIANA","TENSAS","459.57","1661.79","885.22","0","36.8","0","0","22.17","717.61","140.04"
"LOUISIANA","TERREBONNE","6970.08","15680.85","8713.2","0","558.88","0","0","179.17","6229.6","1770.45"
"LOUISIANA","UNION","1701.07","7666.56","4028.47","0","84.16","0","0","14.2","3539.72","630.16"
"LOUISIANA","VERMILION","3440.2","11244.87","7085.28","0","205.26","0","0","213.7","3740.62","994.25"
"LOUISIANA","VERNON","5504.98","30191.01","18927.01","0","1589.7","0","0","128.05","9546.25","1523.39"
"LOUISIANA","WASHINGTON","3989.42","17835.37","9444.01","0","349.66","0","0","160.03","7881.67","934.24"
"LOUISIANA","WEBSTER","3485.14","16686.34","7998.82","0","194.47","0","0","162.88","8330.17","1176.3"
"LOUISIANA","WEST BATON ROUGE","1333.84","5659.31","2381.1","0","107.55","0","0","97.21","3073.44","331.08"
"LOUISIANA","WEST CARROLL","798.36","3254.24","1788.43","0","43.56","0","0","12.32","1409.93","281.07"
"LOUISIANA","WEST FELICIANA","1300.61","1552.82","800.56","0","34.18","0","0","20.32","697.76","98.02"
"LOUISIANA","WINN","1412.82","5734.45","3551.18","0","87","0","0","19.11","2077.16","401.1"
"MAINE","ANDROSCOGGIN","11351","48749.45","27009.38","0","2802.39","0","0","397.04","18540.64","3249.62"
"MAINE","AROOSTOOK","8356.42","43520.96","28231.94","0","854.14","0","0","298.55","14136.32","3124.52"
"MAINE","CUMBERLAND","25285.28","78864.07","46297.37","0","5177.79","0","0","2151.99","25236.92","5121.51"
"MAINE","FRANKLIN","3196.71","13874.06","7635.36","0","230.49","0","0","151.72","5856.5","1093.88"
"MAINE","HANCOCK","6094.97","21406.96","13014.53","0","547.62","0","0","675.3","7169.51","1324.07"
"MAINE","KENNEBEC","13585.51","112512.54","46999.97","1614.61","5866.26","0","12482.83","647.42","44901.44","5966.89"
"MAINE","KNOX","4926.5","16754.65","9248.25","0","187.02","0","0","350.05","6969.32","1196.62"
"MAINE","LINCOLN","4487.43","19328.1","9691.52","0","159.24","0","0","274.82","9202.51","1300.94"
"MAINE","OXFORD","6339.48","27363.92","14509.97","0","961.66","0","0","368.02","11524.27","1975.59"
"MAINE","PENOBSCOT","14777.01","71098.14","43038.73","0","4109.44","0","0","1165.55","22784.42","4312.47"
"MAINE","PISCATAQUIS","2335.57","11976.65","7583.87","0","126.58","0","0","36.57","4229.62","777.63"
"MAINE","SAGADAHOC","4983.33","17463.39","11185.41","0","457.81","0","0","267.58","5552.6","1001.03"
"MAINE","SOMERSET","5723.55","30462.19","16789.41","0","362.19","0","0","116.46","13194.13","1935.56"
"MAINE","WALDO","4108.19","18486.1","10465.23","0","240.01","0","0","144.39","7636.46","1125.91"
"MAINE","WASHINGTON","4171.52","23193.13","13980.7","0","234.8","0","0","231.64","8745.98","1380.11"
"MAINE","YORK","22593.46","59943.28","36785.99","0","1411.96","0","0","1089.86","20655.46","4140.54"
"MARYLAND","ALLEGANY","8066.9","25349.29","12822.13","0","441.29","0","0","492.07","11593.8","2300.58"
"MARYLAND","ANNE ARUNDEL","59552.56","128656.81","73275.83","0","9500.15","0","0","3719.25","42161.57","6541.71"
"MARYLAND","BALTIMORE","66204.23","160783.73","64436.69","0","7368.74","0","0","5295.29","83683.02","11482.91"
"MARYLAND","CALVERT","10119.42","14738.03","9587.15","0","1116.16","0","0","502","3532.71","737.27"
"MARYLAND","CAROLINE","3112.85","7532.11","3432.19","0","169.87","0","0","121.14","3808.92","494.13"
"MARYLAND","CARROLL","14243.15","20200.28","10780.59","0","1027.55","0","0","959.54","7432.59","1200.3"
"MARYLAND","CECIL","9846.46","60545.82","11928.47","379.5","506.58","0","3106.89","313.09","44311.3","2707.69"
"MARYLAND","CHARLES","16208.78","40697.81","27776.12","0","3094.32","0","0","598.86","9228.5","1913.7"
"MARYLAND","DORCHESTER","2938.75","10967.58","4366.84","0","107.88","0","0","187.77","6305.09","921.23"
"MARYLAND","FREDERICK","21080.05","39279.29","21267.3","0","2045.27","0","0","1231.9","14734.81","2142.54"
"MARYLAND","GARRETT","2841.08","9024.26","5362.48","0","119.06","0","0","73.96","3468.76","668.17"
"MARYLAND","HARFORD","25765.76","72969.83","33944.99","0","2441.69","0","0","1377.27","35205.89","4029.02"
"MARYLAND","HOWARD","22151.35","35571.4","20667.02","0","2903.55","0","0","1382.56","10618.26","1815.46"
"MARYLAND","KENT","2203.01","5907.09","2267.65","0","77.38","0","0","287.77","3274.3","294.07"
"MARYLAND","MONTGOMERY","52289.94","108179.08","60073.03","0","7043.96","0","0","9543.04","31519.05","5137.3"
"MARYLAND","PRINCE GEORGES","70225.02","236386.42","126686.92","0","9310.82","0","0","2760.26","97628.43","11636.45"
"MARYLAND","QUEEN ANNES","4755.74","7107.55","3445.79","0","202.57","0","0","257.04","3202.15","544.14"
"MARYLAND","ST. MARYS","12467.07","23598.2","16114.76","0","2282.04","0","0","489.69","4711.72","1195.44"
"MARYLAND","SOMERSET","2489.7","6274.02","3324.98","0","136.5","0","0","118.9","2693.63","473.12"
"MARYLAND","TALBOT","4074.94","7922.68","3822.38","0","73.96","0","0","409.78","3616.55","713.18"
"MARYLAND","WASHINGTON","12872.63","43249.61","16836.12","0","1182.25","0","0","870.2","24361.04","2874.73"
"MARYLAND","WICOMICO","8305.71","20496.44","10509","0","847.75","0","0","528.73","8610.95","1664.42"
"MARYLAND","WORCESTER","6188.91","11144.19","5247.85","0","185.01","0","0","593.57","5117.76","966.24"
"MARYLAND","BALTIMORE (CITY)","42213.97","269301.46","63939.23","6886.89","7314.46","0","25413.01","1886.37","163861.5","13879.51"
"MASSACHUSETTS","BARNSTABLE","26945.03","66769.21","36865.02","2351.25","1311.09","0","1788.71","3386.94","21066.2","4714.19"
"MASSACHUSETTS","BERKSHIRE","11376.16","31340.23","15354.49","0","408.39","0","0","1233.66","14343.7","1846.47"
"MASSACHUSETTS","BRISTOL","38411.99","116829.81","58500.27","0","2579.68","0","0","2009.02","53740.84","7358.86"
"MASSACHUSETTS","DUKES","1492.2","1998.01","1370.83","0","11.79","0","0","184","431.39","188.05"
"MASSACHUSETTS","ESSEX","48346.87","127221.11","65001.37","0","2980.43","0","0","4268.94","54970.38","8420.13"
"MASSACHUSETTS","FRANKLIN","6323.97","21222.63","10501.62","0","355.26","0","0","373.82","9991.94","1518.38"
"MASSACHUSETTS","HAMPDEN","35163.58","102210.8","53817.57","0","5494.48","0","0","2340.35","40558.4","6851.74"
"MASSACHUSETTS","HAMPSHIRE","11328.81","56112.69","18545.17","408.67","758.12","0","1637.5","1069.39","33693.84","3050.77"
"MASSACHUSETTS","MIDDLESEX","80737.12","302121.4","122487.87","0","5394.69","0","7809.61","10309.84","156119.38","14474.53"
"MASSACHUSETTS","NANTUCKET","710.58","805.23","328.92","0","25.29","0","0","200.89","250.13","56.01"
"MASSACHUSETTS","NORFOLK","42601.93","157466.08","71103.64","0","2663.02","0","0","5691.88","78007.55","7943.01"
"MASSACHUSETTS","PLYMOUTH","39470.54","165060.75","62225.2","0","2078.09","0","1481.98","3310.52","95964.95","8366.12"
"MASSACHUSETTS","SUFFOLK","24917.32","203020.19","56764.9","4.61","15508.32","0","16806.4","2588.64","111347.33","8776.36"
"MASSACHUSETTS","WORCESTER","56939.26","158179.63","84494.96","0","3291.85","0","0","3982.29","66410.53","9441.39"
"MICHIGAN","ALCONA","1737.19","5910.22","3216.63","0","87.51","0","0","99.53","2506.56","456.19"
"MICHIGAN","ALGER","1073.21","3710.48","2308.22","0","86.82","0","0","35.29","1280.16","318.13"
"MICHIGAN","ALLEGAN","8667.52","15956.95","8047.08","0","335.57","0","0","275.86","7298.45","1246.32"
"MICHIGAN","ALPENA","3189.74","7796.34","4553.65","0","279.5","0","0","75.31","2887.89","730.3"
"MICHIGAN","ANTRIM","2691.24","5453.05","3489.37","0","61.94","0","0","136.41","1765.33","438.18"
"MICHIGAN","ARENAC","1737.3","4643.45","2566.85","0","74.58","0","0","55.41","1946.61","346.14"
"MICHIGAN","BARAGA","981.84","3643.83","1594.78","0","66.74","0","0","57.21","1925.09","260.11"
"MICHIGAN","BARRY","5213.93","13667","5876.57","0","258.74","0","0","304.09","7227.6","888.22"
"MICHIGAN","BAY","9687.42","24048.36","12023.77","0","761.66","0","0","477.97","10784.97","1825.69"
"MICHIGAN","BENZIE","1913.69","3814.89","2538.85","0","60.67","0","0","60.24","1155.13","380.1"
"MICHIGAN","BERRIEN","12879.71","30047.92","14083.51","0","661.82","0","0","698.7","14603.89","2836.72"
"MICHIGAN","BRANCH","3894.52","11083.38","5416.41","0","143.05","0","0","167.37","5356.56","714.18"
"MICHIGAN","CALHOUN","12202.12","68298.93","23294.5","0","791.9","0","0","619.98","43592.54","4134.05"
"MICHIGAN","CASS","4839.59","8968.81","4434.09","0","165.2","0","0","212.18","4157.33","1106.28"
"MICHIGAN","CHARLEVOIX","2859.5","4665.03","2526.06","0","148.21","0","0","104.55","1886.21","532.22"
"MICHIGAN","CHEBOYGAN","2677.27","8447.11","5601.51","0","108.84","0","0","62.82","2673.93","630.26"
"MICHIGAN","CHIPPEWA","3956.3","11359.73","7089.64","0","384.06","0","0","179.68","3706.34","901.37"
"MICHIGAN","CLARE","3691.99","12286.95","5700.19","0","174.02","0","946.17","73.73","5392.84","773.35"
"MICHIGAN","CLINTON","5149.99","7277.02","4451.02","0","384.36","0","0","226.26","2215.38","531.13"
"MICHIGAN","CRAWFORD","1830.94","4293.37","2217.18","0","53.86","0","0","84.89","1937.44","362.15"
"MICHIGAN","DELTA","4296.94","17075.16","8375.64","0","321.04","0","0","380.17","7998.31","1366.57"
"MICHIGAN","DICKINSON","2831.68","22670.46","6544.2","1088.96","167.47","0","1706.27","175.75","12987.81","1581.65"
"MICHIGAN","EATON","8766.24","16686.09","9997.61","0","605.24","0","0","545.82","5537.42","1029.26"
"MICHIGAN","EMMET","3074.08","5549.95","3308.46","0","171.93","0","0","317.61","1751.96","515.21"
"MICHIGAN","GENESEE","33265.42","66631.82","38288.36","0","2579.91","0","0","1218.69","24544.87","4735.74"
"MICHIGAN","GLADWIN","2946.34","8588.69","4257.4","0","134.85","0","0","81.53","4114.9","606.25"
"MICHIGAN","GOGEBIC","2220.75","8153.22","3932.36","0","108.73","0","0","85.07","4027.06","821.34"
"MICHIGAN","GRAND TRAVERSE","7526.78","17189.76","10236.16","0","724.48","0","0","512.36","5716.75","1380.62"
"MICHIGAN","GRATIOT","3143.23","8455.04","4470.61","0","146.04","0","0","151.21","3687.18","593.26"
"MICHIGAN","HILLSDALE","3780.39","9936.03","4985.38","0","134.32","0","0","84.06","4732.27","712.18"
"MICHIGAN","HOUGHTON","3097.51","10070.17","5080.05","0","391.34","0","0","169.5","4429.28","891.37"
"MICHIGAN","HURON","3020.71","6962.19","3527.85","0","183.95","0","0","283.59","2966.8","636.25"
"MICHIGAN","INGHAM","16820.13","37430.47","20065.34","0","2069.67","0","0","1232.04","14063.42","2148.54"
"MICHIGAN","IONIA","4619.72","10092.68","4929.48","0","265.22","0","0","259.74","4638.24","608.15"
"MICHIGAN","IOSCO","3983.31","11902.33","6101.73","0","125.21","0","0","220.64","5454.76","961.4"
"MICHIGAN","IRON","1483.5","8314.98","3513.83","0","54.15","0","0","88.66","4658.33","665.28"
"MICHIGAN","ISABELLA","4063.79","9310.52","4882.47","0","511.93","0","0","129.48","3786.64","616.28"
"MICHIGAN","JACKSON","13142.92","34379.97","17529","0","896.31","0","0","696.45","15258.2","2363.6"
"MICHIGAN","KALAMAZOO","16049.84","47940.28","18485.32","1522.93","1973.49","0","4223.54","1285.21","20449.79","2722.69"
"MICHIGAN","KALKASKA","1901.78","4321.35","2648.64","0","75.2","0","0","73.86","1523.66","381.17"
"MICHIGAN","KENT","37891.24","87804.22","47977.85","0","3703.8","0","0","2438.63","33683.94","6909.75"
"MICHIGAN","KEWEENAW","315.84","1074.48","448.45","0","6.86","0","0","5.6","613.57","106.04"
"MICHIGAN","LAKE","1392.62","3722.23","2255.94","0","33.54","0","0","33.53","1399.22","301.08"
"MICHIGAN","LAPEER","7452.83","12174.14","7412.16","0","558.45","0","0","352.48","3851.06","871.34"
"MICHIGAN","LEELANAU","2534.52","4226.25","2797.11","0","98.8","0","0","155.98","1174.37","388.17"
"MICHIGAN","LENAWEE","8736.07","21011.21","10404.33","0","509","0","0","272.04","9825.84","1440.36"
"MICHIGAN","LIVINGSTON","12954.7","23820.39","12173.39","0","655.19","0","0","945.16","10046.65","1345.34"
"MICHIGAN","LUCE","778.81","1762.34","1255.75","0","11.68","0","0","20.87","474.04","104.04"
"MICHIGAN","MACKINAC","1173.25","3962.18","2331.99","0","82.08","0","0","109.86","1438.25","274.11"
"MICHIGAN","MACOMB","62357.57","115149.48","68774.57","0","3811.04","0","0","3295.95","39267.92","6737.71"
"MICHIGAN","MANISTEE","2653.24","6499.56","3904.92","0","123.58","0","0","198.45","2272.61","560.14"
"MICHIGAN","MARQUETTE","7101.23","25730.41","16813.87","0","739.15","0","0","537.18","7640.21","1682.7"
"MICHIGAN","MASON","3109.02","6142.76","4210.14","0","212.77","0","0","81.65","1638.2","450.11"
"MICHIGAN","MECOSTA","3903.62","7881.18","4322.79","0","386.23","0","0","205.55","2966.62","515.23"
"MICHIGAN","MENOMINEE","2817.35","11181.69","5273.26","0","182.57","0","0","78.79","5647.07","1028.43"
"MICHIGAN","MIDLAND","6451.42","14464.44","7200.83","0","553.22","0","0","518.88","6191.51","989.44"
"MICHIGAN","MISSAUKEE","1422.57","3745.93","2451.42","0","84.96","0","0","52.52","1157.03","270.12"
"MICHIGAN","MONROE","12626.21","21944.09","11940.08","0","809.09","0","0","623.89","8571.04","1402.36"
"MICHIGAN","MONTCALM","5245.41","11016.69","6649.95","0","342.04","0","0","125.23","3899.47","790.35"
"MICHIGAN","MONTMORENCY","1171.81","3642.93","2195.7","0","82.02","0","0","73.06","1292.14","261.11"
"MICHIGAN","MUSKEGON","15178.91","31295.2","18826.48","0","1007.41","0","0","481.23","10980.08","2568.65"
"MICHIGAN","NEWAYGO","4429.28","9911.63","5617.93","0","202.09","0","0","177.38","3914.23","853.22"
"MICHIGAN","OAKLAND","75226.29","148339.21","84176.92","0","4494.57","0","0","6793.51","52874.21","8980.6"
"MICHIGAN","OCEANA","2596.53","4695.78","3132.89","0","77.91","0","0","87.02","1397.96","361.09"
"MICHIGAN","OGEMAW","2594.44","8720.92","3985.92","0","134.03","0","0","29.7","4571.26","576.24"
"MICHIGAN","ONTONAGON","1061.21","5416.89","2362.82","0","36.12","0","0","40.7","2977.26","400.17"
"MICHIGAN","OSCEOLA","2267.29","6173.31","3124.89","0","123.68","0","0","72.61","2852.13","433.19"
"MICHIGAN","OSCODA","1170.33","4021.25","2182.36","0","35.32","0","0","55.01","1748.56","262.11"
"MICHIGAN","OTSEGO","2386.99","5599.8","3209.48","0","133.24","0","0","105.04","2152.04","482.2"
"MICHIGAN","OTTAWA","16751.97","25845.21","13242.68","0","1202.07","0","0","902.62","10497.84","2338.59"
"MICHIGAN","PRESQUE ISLE","1960.46","3484.8","2243.46","0","145.47","0","0","27.62","1068.25","401.17"
"MICHIGAN","ROSCOMMON","3036.32","8911.71","4220.7","0","56.78","0","0","161.1","4473.13","636.28"
"MICHIGAN","SAGINAW","15852.99","49251.79","20199.14","0","1070.08","0","2028.64","627.12","25326.81","3849.58"
"MICHIGAN","ST. CLAIR","14632.79","28441.7","16940.27","0","1063.17","0","0","748.97","9689.29","2510.97"
"MICHIGAN","ST. JOSEPH","4773.21","9416.13","4317.77","0","121.34","0","0","208.17","4768.85","782.2"
"MICHIGAN","SANILAC","3636.56","10134.19","5429.24","0","173.23","0","0","125.81","4405.91","921.36"
"MICHIGAN","SCHOOLCRAFT","1081.04","3033.06","1675.82","0","38.3","0","0","85.54","1233.39","219.09"
"MICHIGAN","SHIAWASSEE","5992.06","12157.1","6669.74","0","444.82","0","0","253.47","4789.06","808.31"
"MICHIGAN","TUSCOLA","4902.81","12816.96","6166.37","0","277.7","0","0","134.75","6238.15","885.33"
"MICHIGAN","VAN BUREN","6528.7","14117.14","7448.6","0","342.22","0","0","307.3","6019.02","1011.26"
"MICHIGAN","WASHTENAW","18377.74","73523.46","21568.92","137.49","2071.06","0","7956.47","2256.14","39533.37","3772.96"
"MICHIGAN","WAYNE","121892.74","400168.94","154072.2","1164.42","20223.34","0","27038.59","6333.51","191336.87","22252.63"
"MICHIGAN","WEXFORD","2890.51","7739.36","4388.33","0","228.26","0",,"71.44","3051.33","609.15"
"MINNESOTA","AITKIN","2387.65","8204.37","3752.48","0","73.81","0","0","107.26","4270.81","845.21"
"MINNESOTA","ANOKA","26508.69","73617.85","35004.92","0","2157.03","0","0","1141.26","35314.64","5284.34"
"MINNESOTA","BECKER","3223.01","13956.09","7257.97","0","177.4","0","0","212.28","6308.44","1064.27"
"MINNESOTA","BELTRAMI","3621.56","15823.93","8539.54","0","440.16","0","0","203.37","6640.86","1032.26"
"MINNESOTA","BENTON","3100.49","17595.02","6920.54","0","380.47","0","0","148.12","10145.89","1236.31"
"MINNESOTA","BIG STONE","480.43","1990.56","987.27","0","13.01","0","0","28","962.29","197.05"
"MINNESOTA","BLUE EARTH","4521.81","12838.43","6759.46","0","829","0","0","292.18","4957.77","897.23"
"MINNESOTA","BROWN","2366.5","8463.48","4550.38","0","149.58","0","0","114.71","3648.8","852.22"
"MINNESOTA","CARLTON","3144.23","14565.9","9443.53","0","243.29","0","0","114.28","4764.8","852.22"
"MINNESOTA","CARVER","4995.58","11013.97","5286.63","0","480.7","0","0","353.75","4892.89","792.2"
"MINNESOTA","CASS","3474.26","18408.19","9381.86","0","279.61","0","0","175.1","8571.62","1386.35"
"MINNESOTA","CHIPPEWA","1059.01","4757.92","1572.57","0","25.21","0","0","28.37","3131.77","541.14"
"MINNESOTA","CHISAGO","4143.66","11285.87","6224.54","0","289.33","0","0","215.22","4556.78","772.2"
"MINNESOTA","CLAY","4119.91","19362.21","7547.95","0","516.64","0","0","289.16","11008.46","1508.38"
"MINNESOTA","CLEARWATER","871.03","4682.38","2130.01","0","61.7","0","0","40.72","2449.95","370.09"
"MINNESOTA","COOK","575.81","1665.84","1122.64","0","28.08","0","0","112.54","402.58","108.03"
"MINNESOTA","COTTONWOOD","984.26","3576.23","1680.64","0","46.65","0","0","151.68","1697.25","347.09"
"MINNESOTA","CROW WING","6173.08","29954.35","15635.12","0","552.11","0","0","432","13335.13","2452.62"
"MINNESOTA","DAKOTA","29974.29","95915.15","46084.13","0","2886.49","0","0","1925.41","45019.12","5675.44"
"MINNESOTA","DODGE","1492.84","4039.17","1890.56","0","83.51","0","0","67.38","1997.71","246.06"
"MINNESOTA","DOUGLAS","3517.91","12319.3","6287.02","0","267.47","0","0","126.47","5638.35","1236.31"
"MINNESOTA","FARIBAULT","1415.51","4710.58","2343.01","0","124.88","0","0","78.51","2164.19","351.09"
"MINNESOTA","FILLMORE","1680.58","4539.97","2550.78","0","109.08","0","0","113.74","1766.36","352.09"
"MINNESOTA","FREEBORN","2854.58","12121.05","5830","0","225.31","0","0","201.17","5864.58","869.22"
"MINNESOTA","GOODHUE","4151.28","11782.25","5998.77","0","298.13","0","0","233.97","5251.38","830.21"
